gene,score
ZNF543,2.374856977
ZNF548,-9.342936059
ZNF552,-4.009899638
ZNF558,-5.791998634
ZNF560,-11.83883472
ZNF566,-7.690051714
ZNF569,1.663411824
ZNF578,0.38817333600000004
ZNF581,-1.678597973
ZNF582,-8.828562555
ZNF583,-6.636625412999999
ZNF585B,8.195083437000001
ZNF587,-10.29307872
ZNF599,3.1752004460000003
ZNF608,56.90376591
ZNF609,-19.83003149
ZNF610,-1.345675781
ZNF611,-3.394507364
ZNF613,4.028023118
ZNF620,-5.91866602
ZNF623,-9.188084939
ZNF626,8.079563824
ZNF627,25.61903563
ZNF629,-2.3438069280000002
ZNF641,-8.44316867
ZNF644,17.51309242
ZNF646,-14.42730733
ZNF653,-9.323146851
ZNF655,-9.708414757
ZNF658,4.7173751280000005
ZNF660,-5.956533622
ZNF664,2.178931516
ZNF669,-7.46887059
ZNF671,-8.124082557000001
ZNF674,19.531214499999997
ZNF675,21.87469569
ZNF679,20.42340637
ZNF681,10.17927424
ZNF682,-6.674224314
ZNF687,-21.55879171
ZNF688,-5.563564351
ZNF689,-6.885030117
ZNF691,-5.704739925
ZNF703,-9.546294338
ZNF709,-11.47323365
ZNF71,-6.365635092000001
ZNF713,4.594359926
ZNF721,-4.537648399
ZNF737,11.14254684
ZNF74,-11.05067856
ZNF75D,13.63863723
ZNF76,-10.12703265
ZNF764,-7.046021986
ZNF765,-8.221558034
ZNF77,-9.061807944
ZNF774,-8.503631191
ZNF778,-9.057417448999999
ZNF785,2.059089747
ZNF786,43.21313222
ZNF787,-5.767633182999999
ZNF789,-2.7355018589999998
ZNF79,-6.6557464170000005
ZNF804A,75.62875149
ZNF813,-4.175465005
ZNF814,-9.391545402
ZNF821,-7.327768247000001
ZNF83,6.110313858
ZNF830,3.7914179569999997
ZNF835,-6.441394987000001
ZNF836,-15.3828205
ZNF845,0.571391994
ZNF85,-11.028148800000002
ZNF878,-8.717736055
ZNHIT1,-1.735591285
ZNHIT2,-6.2291094529999995
ZNRF3,-6.839931554
ZRANB1,7.1256072139999995
ZRANB2,-4.7692890519999995
ZRANB3,-13.73155009
ZRSR2,42.42238947
ZSCAN10,54.11426581
ZSCAN18,19.97475167
ZSCAN20,-8.241603215
ZSCAN25,-6.736990546
ZSCAN31,-3.7125352460000003
ZSCAN32,-9.826371903
ZSCAN5A,-8.951157418
ZSWIM2,-6.536961167
ZSWIM3,0.811016016
ZSWIM4,-13.39879516
ZSWIM7,3.885397896
ZW10,10.27208936
ZWILCH,-9.178523761000001
ZXDB,-5.039156197
ZXDC,-14.09702891
ZYG11B,7.826561902999999
