,gene,score
9788,TUBB3,-4.528452111
9789,SLA,-4.528679114
9790,PSME4,-4.5287713
9791,SBDS,-4.529374902
9792,PSMB4,-4.532184706
9793,S1PR5,-4.533151171
9794,SLC6A3,-4.533745172
9795,TOB2,-4.534919048
9796,VEGFC,-4.537032962
9797,ZNF721,-4.537648399
9798,JUN,-4.539544016
9799,CHMP1A,-4.539563223
9800,RHBDD1,-4.53965063
9801,TIMD4,-4.540278249
9802,FBXO43,-4.541024598
9803,NFU1,-4.541657438
9804,TCEA2,-4.541995739
9805,IGLON5,-4.542098815
9806,ETFA,-4.54252978
9807,SLC26A1,-4.54315092
9808,TSPAN4,-4.54382421
9809,TSPAN9,-4.544215202
9810,MDH2,-4.544408507
9811,BFSP1,-4.544974974
9812,RIMS3,-4.545242941
9813,MAPRE1,-4.546600794
9814,KRT85,-4.547395076
9815,POLR2C,-4.548991796
9816,ING1,-4.549610987
9817,METRN,-4.549745109
9818,LYL1,-4.550957514
9819,GAL3ST4,-4.551657719
9820,CLEC17A,-4.552219112
9821,EXOSC6,-4.552675062
9822,OLIG1,-4.55272237
9823,TMEM221,-4.552969953
9824,DYTN,-4.556703249
9825,RGN,-4.556705868
9826,SWI5,-4.559312349
9827,CDCA8,-4.559372325
9828,OLFM1,-4.560350926
9829,CLTA,-4.560845304
9830,PJA1,-4.561351887
9831,SV2A,-4.561551764
9832,GMEB1,-4.562437861
9833,OTOL1,-4.565953936
9834,MFAP4,-4.566616878
9835,ENDOG,-4.567306009
9836,ABHD12B,-4.567682571
9837,NME9,-4.567730852
9838,CA3,-4.567758301
9839,HDLBP,-4.568837969
9840,SIRT2,-4.569666469
9841,CASP3,-4.57004598
9842,HAPLN2,-4.570368451
9843,LAYN,-4.570801587
9844,GGTLC2,-4.57253432
9845,SGCD,-4.572764583
9846,LRTM2,-4.573687583
9847,SLC25A19,-4.574128909
9848,EDC4,-4.575361567
9849,SWT1,-4.575582265
9850,INMT,-4.577521765
9851,RING1,-4.578223609
9852,RCC2,-4.578575156
9853,NAIF1,-4.579170288
9854,AGPAT2,-4.579812377
9855,NUBPL,-4.580575435
9856,OR2C3,-4.582023189
9857,SLC45A4,-4.582559746
9858,CASR,-4.582685598
9859,ABHD1,-4.582939732
9860,CDX1,-4.583106102
9861,CAND2,-4.584206907
9862,SURF2,-4.585038652
9863,SIM2,-4.585863126
9864,ZNF524,-4.586802603
9865,YDJC,-4.587655261
9866,B4GALT5,-4.587663292
9867,NLRP4,-4.587668463
9868,SYF2,-4.588548251
9869,UBQLN2,-4.588870418
9870,ABHD8,-4.589476512
9871,NGRN,-4.590179391
9872,NCL,-4.591308985
9873,HSD17B10,-4.591812229
9874,DDAH2,-4.592168335
9875,DNAJC9,-4.592311176
9876,CDH3,-4.5923596
9877,ENTPD2,-4.592729205
9878,PAX1,-4.593732242
9879,FBXL12,-4.595526275
9880,THAP8,-4.598675613
9881,HHIPL2,-4.59911863
9882,UPF3B,-4.599877953
9883,OR1I1,-4.601436076
9884,CEP76,-4.603911669
9885,FAM57A,-4.603920391
9886,PEMT,-4.604018311
9887,KLK11,-4.605809466
9888,GFOD2,-4.606724497
9889,GRB7,-4.606905378
9890,KCTD11,-4.60720084
9891,TAAR5,-4.607286551
9892,RFXANK,-4.607311246
9893,SRSF12,-4.608753707
9894,HAGH,-4.609558649
9895,CYSLTR2,-4.609631136
9896,IFI30,-4.612356981
9897,ADAP1,-4.612426874
9898,CBX7,-4.613435802
9899,NMRAL1,-4.614871851
9900,PPP4R2,-4.616009087
9901,RAD1,-4.616096687
9902,SPIN3,-4.617165085
9903,MIP,-4.61791456
9904,TDP1,-4.618076481
9905,CYP11B2,-4.618629061
9906,KCNG2,-4.618764791
9907,SLC34A1,-4.619096875
9908,RMND5A,-4.62062004
9909,JAM3,-4.621993077
9910,CHST11,-4.622312903
9911,AGK,-4.62355223
9912,CDK5R2,-4.625598639
9913,DBNDD2,-4.626018517
9914,RNF39,-4.626301586
9915,ODF3,-4.626690936
9916,HSD3B2,-4.626769154
9917,CDK13,-4.630679188
9918,NTPCR,-4.630689688
9919,TAF1D,-4.630897871
9920,RSPO3,-4.630922237
9921,RAB26,-4.631931917
9922,COPS6,-4.632187595
9923,TMEM126B,-4.632320206
9924,MAGEA6,-4.633036202
9925,UBAC2,-4.633480908
9926,S1PR1,-4.633795937
9927,METTL15,-4.634518368
9928,HLA-DMA,-4.635389882
9929,KRCC1,-4.637867234
9930,GJB3,-4.641395185
9931,VPS26A,-4.642696629
9932,ZNF750,-4.642997437
9933,OR2C1,-4.644281961
9934,PPP1R3D,-4.645280084
9935,DCK,-4.645478905
9936,ZDHHC22,-4.645778672
9937,PDCD1LG2,-4.645943558
9938,TNFRSF9,-4.646207596
9939,TNFRSF8,-4.648482452
9940,CFHR3,-4.649319498
9941,14-Sep,-4.649347446
9942,ECI1,-4.652768595
9943,AQP5,-4.653257332
9944,TMEM129,-4.654617638
9945,OTX1,-4.655233914
9946,EN2,-4.655981203
9947,WNT9A,-4.656135489
9948,FAM216A,-4.657701553
9949,ODF4,-4.658328907
9950,EPS8L3,-4.658825326
9951,GOLIM4,-4.660468243
9952,ORC4,-4.662435996
9953,PRPS1,-4.663160381
9954,SLC14A1,-4.663803257
9955,MC1R,-4.666065936
9956,ISOC1,-4.666081805
9957,RCCD1,-4.666488587
9958,POMC,-4.666678399
9959,ADORA2B,-4.668583054
9960,JAM2,-4.669763305
9961,ADRB1,-4.670371483
9962,CLVS2,-4.671285919
9963,KLK2,-4.67156328
9964,RHAG,-4.672281148
9965,SLC39A11,-4.674133857
9966,OR2K2,-4.675683566
9967,SEMA3D,-4.676091398
9968,GPR162,-4.676744602
9969,RABL3,-4.676861402
9970,OVOL1,-4.676937619
9971,SLC25A44,-4.678063626
9972,ERP27,-4.678309672
9973,LZIC,-4.678546726
9974,MRPL15,-4.679741316
9975,MECP2,-4.681120939
9976,SULT6B1,-4.681790811
9977,ODF3L2,-4.682408916
9978,FAM71F2,-4.684419465
9979,COMTD1,-4.685493757
9980,GMIP,-4.685959696
9981,CCDC127,-4.689023784
9982,OR6C1,-4.689840731
9983,ZNF33A,-4.691889363
9984,NSMCE2,-4.692227126
9985,NEUROG2,-4.693827659
9986,TMEM8A,-4.695722755
9987,NSMCE1,-4.695819504
9988,MLF2,-4.696349793
9989,PHF11,-4.698940101
9990,ACSL3,-4.700335945
9991,UST,-4.700509252
9992,FURIN,-4.700619056
9993,GDPGP1,-4.702288241
9994,USP46,-4.703383476
9995,KDELC2,-4.704051085
9996,ZNF491,-4.704737876
9997,TMEM255B,-4.705762062
9998,RASSF8,-4.706138176
9999,PAQR4,-4.707437021
10000,POLH,-4.708538555
10001,GLIPR1,-4.711035543
10002,TREM2,-4.713290851
10003,CACNG5,-4.713543147
10004,MTIF3,-4.715637013
10005,KLF15,-4.716370696
10006,CLTB,-4.716598446
10007,VAPA,-4.716791883
10008,NDUFA11,-4.719540454
10009,TMEM40,-4.720263744
10010,AFMID,-4.720558784
10011,ZNF665,-4.721782203
10012,ERCC4,-4.722032831
10013,PQLC1,-4.725191953
10014,CLN8,-4.726567102
10015,FAM49A,-4.727145623
10016,AIG1,-4.728547201
10017,SNAP29,-4.730371628
10018,EXTL1,-4.730690858
10019,HERPUD1,-4.734341009
10020,IGFBP5,-4.735693238
10021,LRRC3C,-4.735999629
10022,ECHDC1,-4.737894454
10023,SLC25A26,-4.739206214
10024,KRT24,-4.741021787
10025,NUP37,-4.741731839
10026,GUK1,-4.743812054
10027,MEMO1,-4.744043102
10028,KLHDC7A,-4.744227367
10029,CELA2B,-4.745557714
10030,ABI3BP,-4.746626805
10031,DNALI1,-4.747851537
10032,SIGLEC14,-4.747980575
10033,CUX1,-4.74931875
10034,CCDC28B,-4.74989591
10035,RSPH1,-4.750201859
10036,XPO6,-4.750567178
10037,SLAMF8,-4.751539796
10038,CYP4X1,-4.75418147
10039,LRRC10B,-4.754741944
10040,UBXN2A,-4.75499913
10041,ERP44,-4.755082853
10042,LYPLAL1,-4.756517624
10043,RASGRP2,-4.760649117
10044,TAZ,-4.761446407
10045,DGUOK,-4.762686553
10046,LYN,-4.762927844
10047,EPN2,-4.76322998
10048,BPGM,-4.763393454
10049,ZBTB12,-4.764405399
10050,BPIFA3,-4.764763943
10051,MRPL2,-4.765778461
10052,OR2T29,-4.767092065
10053,MMP7,-4.768398904
10054,TBC1D1,-4.768493871
10055,HLA-DRB1,-4.768666504
10056,ZGLP1,-4.768712544
10057,ZRANB2,-4.769289052
10058,ACER2,-4.769344327
10059,ZBTB40,-4.771084659
10060,STX1B,-4.771396671
10061,KCTD2,-4.771633522
10062,OR52J3,-4.773001253
10063,POTEC,-4.776509196
10064,IZUMO2,-4.777208437
10065,PPP1R3F,-4.777882325
10066,PRPF39,-4.778574465
10067,NRIP2,-4.778853799
10068,PDSS1,-4.779809571
10069,NKX6-2,-4.780972102
10070,NR1H3,-4.782828823
10071,DDX28,-4.783017058
10072,RPS3A,-4.783401269
10073,PABPC5,-4.783434398
10074,HSD11B1,-4.785312555
10075,SLC22A16,-4.785686959
10076,LHX2,-4.787066493
10077,HCAR1,-4.790241991
10078,MMP10,-4.790970178
10079,RASL12,-4.791810097
10080,TCF19,-4.792016405
10081,USE1,-4.79415523
10082,OR8B3,-4.794842303
10083,KLK14,-4.798493282
10084,XRCC1,-4.800783798
10085,SP6,-4.801830412
10086,MFSD10,-4.802305828
10087,PRR25,-4.802439688
10088,RPUSD4,-4.803679817
10089,TMEM150C,-4.804960777
10090,XRN2,-4.805599733
10091,DENND2D,-4.806913991
10092,IGBP1,-4.807913773
10093,CTRB2,-4.808150903
10094,GAPDH,-4.810508035
10095,HNRNPL,-4.810649418
10096,TOLLIP,-4.811009016
10097,LRRC52,-4.811042024
10098,ZNF43,-4.812075683
10099,HCK,-4.812161906
10100,P2RX5,-4.812436251
10101,CCR10,-4.812749287
10102,PRPF19,-4.814111559
10103,COPS7A,-4.816100709
10104,HES1,-4.817618309
10105,LDLRAD2,-4.820408557
10106,MFAP3,-4.820439798
10107,PSAT1,-4.821461958
10108,EPM2A,-4.821748143
10109,DLL3,-4.82187596
10110,CREB3L2,-4.822363443
10111,TSPAN14,-4.82394001
10112,WT1,-4.824137387
10113,GLP1R,-4.824892102
10114,FAM92B,-4.825122554
10115,ACP6,-4.825262563
10116,CHST13,-4.825513629
10117,POU5F1B,-4.827060852
10118,CREBZF,-4.827867613
10119,TIMMDC1,-4.830117533
10120,KCNN2,-4.830695989
10121,LPAR1,-4.832921221
10122,PTGER3,-4.833690654
10123,SLC22A11,-4.834928988
10124,CA2,-4.836167968
10125,TAS2R40,-4.838429136
10126,PDE8A,-4.840335699
10127,FAM117A,-4.841274122
10128,HSD11B1L,-4.841495102
10129,PHOSPHO1,-4.841808643
10130,ATF6,-4.842329816
10131,TYW3,-4.842646062
10132,MBTPS1,-4.842930854
10133,PLCB2,-4.843149694
10134,CD8B,-4.843799751
10135,RPS4X,-4.843931057
10136,PELI2,-4.845583593
10137,PLAUR,-4.847278176
10138,BVES,-4.847282466
10139,RNF40,-4.848896727
10140,MVB12A,-4.848997438
10141,BTBD16,-4.850491962
10142,PARD6A,-4.850836813
10143,CD300A,-4.850956966
10144,PI4K2A,-4.851298221
10145,CP,-4.851942805
10146,TEX101,-4.852320337
10147,HOXD1,-4.852576889
10148,DUT,-4.852666164
10149,SMCR8,-4.853860172
10150,MRPL46,-4.853976005
10151,OR52B6,-4.855562231
10152,TAS2R43,-4.85637033
10153,KATNB1,-4.857876869
10154,SLC38A7,-4.858357072
10155,PCNA,-4.858409574
10156,TMEM59,-4.858542289
10157,TMEM82,-4.860752194
10158,NODAL,-4.860793559
10159,NKX2-4,-4.860990869
10160,R3HDM4,-4.863227084
10161,EPB41L2,-4.865215776
10162,NFAM1,-4.865556095
10163,MTCH2,-4.86922429
10164,KNG1,-4.869367363
10165,PSMB10,-4.869743121
10166,OR4K15,-4.870124796
10167,CTNND1,-4.870998242
10168,PHOX2A,-4.871357445
10169,MRPL48,-4.8722646
10170,AASDHPPT,-4.872421867
10171,SUSD3,-4.872564404
10172,CRYZ,-4.872990936
10173,ZNF768,-4.873708331
10174,SNAI3,-4.873884023
10175,FN3K,-4.87406635
10176,FAM192A,-4.875809954
10177,KCNG1,-4.87769318
10178,TCTE1,-4.880508361
10179,EIF3M,-4.880828155
10180,PITX3,-4.881323583
10181,RLBP1,-4.882589604
10182,TMEM164,-4.882929033
10183,FCAR,-4.882932718
10184,ELP6,-4.883056554
10185,XRCC4,-4.8831816
10186,WDR92,-4.886315217
10187,MORF4L2,-4.887151551
10188,TK1,-4.887432719
10189,KRTAP5-1,-4.888934127
10190,SLC25A4,-4.88908958
10191,LRRC38,-4.889640232
10192,KIAA1191,-4.890770072
10193,FOXS1,-4.89152815
10194,EVPLL,-4.892464324
10195,SIGLEC7,-4.892955791
10196,PCMT1,-4.89341456
10197,EXOSC7,-4.893971828
10198,HAAO,-4.894317091
10199,DHX58,-4.894514566
10200,TPD52L2,-4.894754129
10201,DRAM2,-4.895230294
10202,KRR1,-4.895536924
10203,NECAP2,-4.895806812
10204,CENPV,-4.896235546
10205,SYNGR1,-4.897421449
10206,PIK3R2,-4.899240774
10207,PDLIM1,-4.899376138
10208,EYA2,-4.900083638
10209,EDEM3,-4.901556912
10210,ABHD6,-4.90480458
10211,APOL6,-4.904976837
10212,ANKRD45,-4.905461231
10213,IRF9,-4.905473377
10214,ITPRIPL2,-4.907271003
10215,HOXC12,-4.90770741
10216,GFRA4,-4.908443167
10217,MOB2,-4.908523263
10218,VPS37B,-4.909065026
10219,SDCBP,-4.909116499
10220,DCDC2B,-4.90936101
10221,IRAK2,-4.91096378
10222,EXOSC3,-4.911136647
10223,TMBIM6,-4.914900795
10224,PHRF1,-4.916065638
10225,POU3F3,-4.91634484
10226,GAMT,-4.917485072
10227,LY6G6F,-4.917549412
10228,TOP3A,-4.918868595
10229,DEGS1,-4.919026693
10230,TRIM38,-4.919414265
10231,RDM1,-4.920441431
10232,DEDD2,-4.920668638
10233,CTU1,-4.920800264
10234,PCGF1,-4.921157141
10235,ZNF133,-4.921356067
10236,CLEC10A,-4.9214833
10237,RAB3IP,-4.922164151
10238,HSPB7,-4.924214155
10239,AQP6,-4.925482118
10240,TAS2R10,-4.92554006
10241,BDKRB1,-4.926239845
10242,CCDC47,-4.928251584
10243,UBE2J2,-4.929240558
10244,WBP2,-4.930169279
10245,AGPAT5,-4.930633411
10246,OCIAD1,-4.931135482
10247,SNRNP48,-4.931275356
10248,PRSS12,-4.932345702
10249,NEURL2,-4.932659106
10250,PSMA3,-4.933134622
10251,RELL1,-4.93460409
10252,KCNS3,-4.935473649
10253,ACTBL2,-4.935731198
10254,TMEM185B,-4.935997878
10255,BIRC7,-4.936156401
10256,CPPED1,-4.936190441
10257,SKAP1,-4.937125559
10258,GRIA4,-4.937197471
10259,EMCN,-4.9381978
10260,PTCRA,-4.938577483
10261,FRG1,-4.93890527
10262,CAMLG,-4.940279177
10263,ATF4,-4.940724252
10264,AKR1C1,-4.940871892
10265,PRSS33,-4.942063166
10266,OR51A4,-4.942773996
10267,OR5H1,-4.942792396
10268,KLF1,-4.942853784
10269,USP49,-4.943380149
10270,FAM210A,-4.944145015
10271,KRT34,-4.945351602
10272,FSIP1,-4.945577923
10273,HTR2C,-4.946414237
10274,RBM11,-4.946971036
10275,ATF5,-4.948763773
10276,COL8A1,-4.950470128
10277,AMMECR1,-4.950910547
10278,SLC36A3,-4.952922673
10279,RRAD,-4.953354927
10280,ASB13,-4.953615948
10281,GUCD1,-4.954232477
10282,ATPAF2,-4.954645167
10283,RASSF2,-4.954833869
10284,TBK1,-4.955280834
10285,OR52K1,-4.955732946
10286,PSMB8,-4.956887328
10287,GLYATL2,-4.957022981
10288,RUNDC3A,-4.957300076
10289,CISH,-4.957690813
10290,HAX1,-4.958351184
10291,MRPL10,-4.959030691
10292,CCR6,-4.959302818
10293,C2CD4B,-4.959434394
10294,ACTL9,-4.959545232
10295,PCDHA5,-4.960400739
10296,LSM11,-4.961530317
10297,TAP2,-4.963749131
10298,STX19,-4.964311784
10299,EXOC3L2,-4.964559022
10300,GRHPR,-4.964704173
10301,B3GAT1,-4.964958131
10302,GPATCH4,-4.965112158
10303,CA8,-4.965163467
10304,PSMG1,-4.966790498
10305,GPD2,-4.967426303
10306,PON1,-4.967626535
10307,HOXA11,-4.967820233
10308,ZNF461,-4.968816298
10309,BEND5,-4.970411863
10310,CHST8,-4.971806832
10311,DLX3,-4.972604826
10312,SMS,-4.973800719
10313,SLC19A3,-4.977121151
10314,CUEDC2,-4.977541765
10315,CAB39L,-4.978174981
10316,MRI1,-4.978541397
10317,RNH1,-4.97937446
10318,ZNF396,-4.980595855
10319,SYNCRIP,-4.980757241
10320,AP3M2,-4.980822986
10321,B3GALT5,-4.98112005
10322,SH3D19,-4.981213754
10323,AMDHD1,-4.981507026
10324,FGF2,-4.982289953
10325,VSTM2A,-4.982614191
10326,SLC39A1,-4.983705205
10327,ACBD6,-4.984044405
10328,CCDC77,-4.984484187
10329,STYXL1,-4.984992042
10330,ASPHD2,-4.985093147
10331,TAS2R60,-4.985259995
10332,MMACHC,-4.985315169
10333,NT5C3A,-4.989131727
10334,RNF151,-4.989923696
10335,MAGEA1,-4.994693123
10336,TBC1D26,-4.995737316
10337,SAV1,-4.996260082
10338,C1QBP,-4.99718509
10339,IQSEC2,-4.998785255
10340,IL1B,-4.999762797
10341,CGREF1,-5.001053598
10342,SPIRE1,-5.001521488
10343,EMC2,-5.002063199
10344,ZFPL1,-5.002839287
10345,ASCC3,-5.003301314
10346,THAP3,-5.003573212
10347,C1QTNF6,-5.003897125
10348,CD37,-5.00611039
10349,SEMA6C,-5.006382607
10350,PARP15,-5.008130238
10351,MAGEA8,-5.008978318
10352,FBXO30,-5.009084431
10353,CLU,-5.009258039
10354,SNX21,-5.009327661
10355,OR51Q1,-5.010069593
10356,GLRA2,-5.010947536
10357,OR2T27,-5.011634253
10358,SIX1,-5.012706428
10359,LRRC59,-5.013920038
10360,ANO4,-5.016439736
10361,ANXA6,-5.016939139
10362,CASP6,-5.017253986
10363,GNPTG,-5.018286965
10364,PIH1D2,-5.018682575
10365,OR13C9,-5.018735724
10366,GNA15,-5.019450815
10367,PLK2,-5.019496395
10368,TRIM64B,-5.019512111
10369,CCDC102B,-5.020484605
10370,TTPA,-5.022970477
10371,OR1K1,-5.023306038
10372,SLC52A3,-5.023712063
10373,OR6X1,-5.024145685
10374,MITD1,-5.025111158
10375,ACTR5,-5.025649813
10376,ASPRV1,-5.030495545
10377,DOK5,-5.030713925
10378,CENPQ,-5.030763756
10379,SYNPR,-5.032842118
10380,5-Mar,-5.03432245
10381,NKAP,-5.036716641
10382,MSANTD3,-5.037508812
10383,FAM187B,-5.037529673
10384,CLCN4,-5.037727646
10385,NCR2,-5.037785919
10386,STRAP,-5.037822798
10387,ZXDB,-5.039156197
10388,VSX2,-5.039480725
10389,OR1Q1,-5.039908212
10390,RNASEH1,-5.04045609
10391,PRSS42,-5.041083024
10392,NOP16,-5.041098188
10393,ERMN,-5.041780244
10394,TSPAN5,-5.042106565
10395,SCAMP2,-5.042791636
10396,FOXA2,-5.043522829
10397,CHODL,-5.045089906
10398,MED4,-5.04790676
10399,GJD4,-5.048033725
10400,NEUROD1,-5.048896161
10401,GIMAP2,-5.050267517
10402,OR2A2,-5.051214888
10403,ACCS,-5.052602388
10404,CTRB1,-5.052985356
10405,RFX3,-5.053150766
10406,C2CD4A,-5.054480795
10407,TMEM87A,-5.05506582
10408,GPNMB,-5.055423389
10409,GPR132,-5.057087431
10410,SERTAD4,-5.057214461
10411,ASB2,-5.057524896
10412,CCS,-5.057613841
10413,NELL2,-5.058201459
10414,RGR,-5.059504222
10415,PARL,-5.05955527
10416,CUTC,-5.061344111
10417,CD48,-5.061467244
10418,METAP1D,-5.062006593
10419,TRPM4,-5.062137694
10420,MUL1,-5.064247234
10421,VWA1,-5.065424705
10422,MSH4,-5.067380953
10423,OR5A1,-5.068789181
10424,MYOD1,-5.069326247
10425,PNPLA1,-5.069455433
10426,ZNF200,-5.069901836
10427,TEPP,-5.070212554
10428,STAC3,-5.070441012
10429,SOX1,-5.070742512
10430,ALX3,-5.071339561
10431,WDR61,-5.071569488
10432,BRWD3,-5.072124082
10433,ECHS1,-5.072651115
10434,GPR55,-5.072678974
10435,AGA,-5.073290127
10436,FAM111A,-5.074136082
10437,CD82,-5.074604504
10438,CLTC,-5.074659073
10439,FCRL5,-5.074832272
10440,FBXL8,-5.076085879
10441,GALR1,-5.077857303
10442,MRPS11,-5.07791405
10443,REPIN1,-5.080173127
10444,SFXN2,-5.081001059
10445,NIPA1,-5.081318735
10446,ERLIN1,-5.081631543
10447,ACHE,-5.081944082
10448,FBXL15,-5.082941961
10449,COL4A3,-5.083408017
10450,CLVS1,-5.084215039
10451,RPL6,-5.085259077
10452,LDHAL6A,-5.089578185
10453,KLHL29,-5.09285813
10454,SULT4A1,-5.093464991
10455,CYP2W1,-5.093504771
10456,FAM181B,-5.094259553
10457,CCDC106,-5.094988868
10458,NSL1,-5.095225836
10459,SLC35E4,-5.095818041
10460,VPS37C,-5.095881927
10461,GLYATL3,-5.096805014
10462,OR5K2,-5.097017027
10463,HOXD9,-5.097252102
10464,RRAGA,-5.097320964
10465,SOX17,-5.097443978
10466,CCDC69,-5.097652753
10467,ATP1B2,-5.097719176
10468,ARHGAP8,-5.099651096
10469,LUC7L,-5.100759722
10470,IMP4,-5.103479941
10471,LMO7,-5.104218387
10472,EQTN,-5.106524905
10473,CD274,-5.109640626
10474,IL13RA2,-5.111321868
10475,PRKRA,-5.111351689
10476,OR10H2,-5.111952655
10477,RBPMS,-5.112100883
10478,ZNF563,-5.112544859
10479,PSMF1,-5.113596072
10480,SLC35G2,-5.113952772
10481,7-Mar,-5.114344763
10482,SLC35F2,-5.114347574
10483,FAM98C,-5.114349218
10484,RAD23A,-5.114501781
10485,XPNPEP2,-5.115352672
10486,KLHL36,-5.116216427
10487,PPP1CA,-5.116375047
10488,PITPNA,-5.11665384
10489,LRRTM3,-5.120630041
10490,AMZ1,-5.120728976
10491,MPG,-5.121529489
10492,DNAJC28,-5.123198476
10493,WNT7A,-5.123326205
10494,C1QTNF7,-5.123375667
10495,GXYLT1,-5.123437601
10496,HDAC11,-5.124238092
10497,TSPAN15,-5.124527148
10498,GPR119,-5.125082783
10499,BTBD17,-5.125305951
10500,RRP7A,-5.126056631
10501,MPPED2,-5.126459696
10502,PSMC2,-5.126791748
10503,ETAA1,-5.127776349
10504,TAS2R31,-5.130428593
10505,CCNE2,-5.131337174
10506,LUM,-5.131499679
10507,MMADHC,-5.133583524
10508,AGPAT1,-5.134790096
10509,OR2B6,-5.136167332
10510,CDK4,-5.137970697
10511,OR13J1,-5.13907013
10512,TAS2R30,-5.140131477
10513,STEAP1B,-5.141163911
10514,SPHK1,-5.14203303
10515,PPARG,-5.142591483
10516,HAS3,-5.143009771
10517,FAM53B,-5.143959555
10518,SNRPA,-5.145059631
10519,OR1F1,-5.145128154
10520,GPR25,-5.145688447
10521,SKIV2L,-5.146120117
10522,SULT1E1,-5.14870423
10523,GPR32,-5.149786982
10524,TMEM176B,-5.150622119
10525,CTDSPL,-5.151955175
10526,TMPRSS11E,-5.151991518
10527,PPTC7,-5.152823478
10528,MTX2,-5.155290444
10529,SERINC1,-5.15645945
10530,GMNC,-5.15667905
10531,FAM3A,-5.157595583
10532,BDNF,-5.157843721
10533,INA,-5.162841545
10534,CCDC80,-5.163640706
10535,EGFL7,-5.16468057
10536,OSCAR,-5.164956107
10537,HPDL,-5.165105865
10538,OR1J1,-5.166405752
10539,FZD6,-5.168181203
10540,BEND6,-5.168495044
10541,PPP1R3B,-5.169147565
10542,NDUFV1,-5.169190852
10543,LATS1,-5.169763347
10544,OR2B3,-5.17078034
10545,REM2,-5.171311145
10546,TRADD,-5.171408362
10547,PPA1,-5.171470643
10548,IMPAD1,-5.172356971
10549,PCDHGA3,-5.173102049
10550,PGAM1,-5.173162097
10551,FKBPL,-5.174416827
10552,LDLRAD3,-5.176905172
10553,WDR24,-5.178809207
10554,KRT79,-5.179533043
10555,TFEC,-5.179710417
10556,PSMB11,-5.180232008
10557,FAM208A,-5.181690484
10558,TATDN2,-5.181886226
10559,TGFBR3L,-5.182727566
10560,ARPC1B,-5.1837765
10561,RBM4B,-5.185739795
10562,NOL3,-5.186942072
10563,ITGB1,-5.187349474
10564,ADA,-5.188263922
10565,KCND3,-5.190089536
10566,GPRC5A,-5.190101251
10567,KRTAP10-1,-5.190395837
10568,NT5C3B,-5.190614287
10569,VPS37A,-5.191066828
10570,STRBP,-5.193273264
10571,FAM102B,-5.193555139
10572,E2F5,-5.193944185
10573,RNF115,-5.194254943
10574,VN1R4,-5.195003187
10575,ZNF763,-5.196431295
10576,GPR173,-5.19814644
10577,SLC25A17,-5.199184473
10578,ACTRT2,-5.199216225
10579,GSTK1,-5.199989203
10580,TMEM116,-5.201217158
10581,TEX9,-5.201253509
10582,NLE1,-5.201606871
10583,LIX1,-5.202504105
10584,SPATA18,-5.202599912
10585,SLC25A5,-5.204045373
10586,TMX1,-5.20882554
10587,MAPKAP1,-5.209270978
10588,OR3A1,-5.210544059
10589,MSI1,-5.212165622
10590,FST,-5.212851339
10591,FAM129B,-5.21297031
10592,SHBG,-5.214148655
10593,CDK2,-5.216191897
10594,SLC7A6OS,-5.218637419
10595,CLDN5,-5.218831868
10596,SMC5,-5.219188889
10597,DTWD2,-5.220252051
10598,WNT7B,-5.221102354
10599,OR1E2,-5.224034657
10600,VNN1,-5.225344724
10601,AXL,-5.225411149
10602,JKAMP,-5.22828438
10603,YBX2,-5.228386462
10604,ME1,-5.23145398
10605,MPHOSPH9,-5.2321078
10606,LZTFL1,-5.234805704
10607,SPERT,-5.234853267
10608,TRMT12,-5.235390165
10609,MBOAT2,-5.235412858
10610,NOV,-5.235922728
10611,GRB10,-5.237382263
10612,BGN,-5.238059945
10613,VGLL3,-5.239326473
10614,CEACAM4,-5.240154466
10615,CRK,-5.240386659
10616,GEM,-5.241034348
10617,HERPUD2,-5.241137491
10618,SURF1,-5.242024395
10619,TMEM241,-5.244039931
10620,UAP1L1,-5.247239338
10621,B3GAT3,-5.247346856
10622,MYH9,-5.249071568
10623,PCDHA12,-5.249276147
10624,OR52B2,-5.249715305
10625,DDAH1,-5.249727626
10626,HAUS1,-5.250608418
10627,ART1,-5.252818615
10628,OR2T4,-5.253960722
10629,TRIB3,-5.254318155
10630,TAF5L,-5.254945174
10631,AQP3,-5.255889813
10632,MLF1,-5.257055158
10633,SRPX2,-5.258011148
10634,PPA2,-5.259856707
10635,BAG1,-5.261212145
10636,PRMT5,-5.262169846
10637,SHMT1,-5.262431471
10638,RNF8,-5.264411511
10639,STAR,-5.2644476
10640,NDFIP2,-5.264534132
10641,TMEM178B,-5.264842406
10642,NPBWR1,-5.266536486
10643,OXTR,-5.266590091
10644,OR13C2,-5.266921703
10645,LIME1,-5.268732278
10646,SCO1,-5.269406809
10647,XXYLT1,-5.271043959
10648,WDR31,-5.271165741
10649,SIGLEC15,-5.272168285
10650,COBLL1,-5.272245433
10651,ARHGAP30,-5.273452291
10652,FBXO2,-5.274934309
10653,CCDC159,-5.275473764
10654,YIPF3,-5.275512127
10655,NUDT9,-5.278375395
10656,NPHP1,-5.279285581
10657,GSX2,-5.282197813
10658,OR2T2,-5.282573927
10659,HSD17B3,-5.286655569
10660,FCN3,-5.288079038
10661,DNASE1,-5.288517129
10662,C1QTNF9B,-5.289200488
10663,FEN1,-5.28970643
10664,ST6GALNAC6,-5.290761035
